country_name,region_name,harvest_period,growing_season_year,date_on,climate_risk_cnt_locations_heat_stress_risk_low,climate_risk_cnt_locations_heat_stress_risk_medium,climate_risk_cnt_locations_heat_stress_risk_high,climate_risk_cnt_locations_unseasonably_cold_risk_low,climate_risk_cnt_locations_unseasonably_cold_risk_medium,climate_risk_cnt_locations_unseasonably_cold_risk_high,climate_risk_cnt_locations_excess_precip_risk_low,climate_risk_cnt_locations_excess_precip_risk_medium,climate_risk_cnt_locations_excess_precip_risk_high,climate_risk_cnt_locations_drought_risk_low,climate_risk_cnt_locations_drought_risk_medium,climate_risk_cnt_locations_drought_risk_high,futures_close_ZC_1,futures_close_ZC_2,futures_close_ZW_1,futures_close_ZS_1,futures_zc1_ret_pct,futures_zc1_ret_log,futures_zc_term_spread,futures_zc_term_ratio,futures_zc1_ma_20,futures_zc1_ma_60,futures_zc1_ma_120,futures_zc1_vol_20,futures_zc1_vol_60,futures_zw_zc_spread,futures_zc_zw_ratio,futures_zs_zc_spread,futures_zc_zs_ratio,date_on_year,date_on_month,date_on_year_month,hemisphere,koppen,categorical_harvest_period
United States,Nebraska,Mid-season,2024,2024-08-24,29,0,0,29,0,0,20,9,0,11,15,3,,,,,,,,,,,,,,,,,,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2024,2024-08-25,23,0,6,29,0,0,26,3,0,8,18,3,,,,,,,,,,,,,,,,,,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2024,2024-08-26,28,0,1,29,0,0,24,5,0,10,16,3,362.0,386.5,498.0,959.75,-0.0156356220258327,-0.0157591476557756,24.5,1.0676795580110496,378.8,406.05,423.7729166666667,0.0120268315591469,0.0145843747781996,136.0,0.7269076305220884,597.75,0.377181557697317,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2024,2024-08-27,29,0,0,29,0,0,21,8,0,12,17,0,367.25,392.75,508.25,967.5,0.0145027624309392,0.0143986032282148,25.5,1.069434989788972,377.725,404.73333333333335,423.35,0.0122289485513084,0.01476446652676,141.0,0.7225774717166749,600.25,0.3795865633074935,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2024,2024-08-28,29,0,0,29,0,0,21,8,0,11,17,1,365.25,390.75,514.25,958.5,-0.0054458815520762,-0.0054607644231774,25.5,1.0698151950718686,376.85,403.4291666666667,422.84375,0.0118836123777894,0.0147622651563096,149.0,0.7102576567817209,593.25,0.3810641627543036,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2024,2024-08-29,29,0,0,29,0,0,21,8,0,16,13,0,371.75,396.0,525.0,973.75,0.0177960301163586,0.0176395347094553,24.25,1.0652320107599194,376.3375,402.25,422.38958333333335,0.012703570150893,0.0150071558267333,153.25,0.7080952380952381,602.0,0.3817715019255456,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2024,2024-08-30,29,0,0,29,0,0,22,7,0,14,15,0,378.0,401.0,532.75,982.0,0.0168123739071957,0.0166726102793237,23.0,1.060846560846561,375.9125,401.2291666666667,421.97083333333336,0.0130217641262495,0.015205575615907,154.75,0.7095260441107462,604.0,0.384928716904277,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Mid-season,2024,2024-08-31,29,0,0,29,0,0,23,6,0,22,7,0,,,,,,,,,,,,,,,,,,2024,8,2024_08,N_2,Dfa,2
United States,Nebraska,Harvest,2024,2024-09-01,29,0,0,29,0,0,23,6,0,24,5,0,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-02,29,0,0,29,0,0,25,4,0,21,8,0,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-03,29,0,0,29,0,0,29,0,0,20,9,0,386.5,409.25,552.0,997.0,0.0224867724867725,0.0222376724078889,22.75,1.058861578266494,375.7,400.1375,421.6166666666667,0.0138099727991752,0.0149986153768612,165.5,0.7001811594202898,610.5,0.3876629889669007,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-04,29,0,0,29,0,0,29,0,0,20,9,0,390.5,412.75,565.25,1006.0,0.0103492884864164,0.0102961012522637,22.25,1.0569782330345712,375.7875,399.1666666666667,421.31666666666666,0.0139673657094465,0.0150762672537368,174.75,0.6908447589562141,615.5,0.3881709741550695,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-05,29,0,0,29,0,0,29,0,0,8,21,0,390.0,410.75,561.0,1008.25,-0.0012804097311139,-0.0012812301560485,20.75,1.0532051282051282,376.125,398.1375,420.95208333333335,0.0135563136992074,0.0150316849582525,171.0,0.6951871657754011,618.25,0.3868088271757997,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-06,29,0,0,29,0,0,29,0,0,10,19,0,383.75,406.25,553.25,989.25,-0.016025641025641,-0.0161554402222856,22.5,1.0586319218241045,376.35,397.0416666666667,420.5104166666667,0.0138578508513774,0.0151319301006457,169.5,0.6936285585178491,605.5,0.3879201415213545,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-07,29,0,0,29,0,0,29,0,0,6,23,0,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-08,29,0,0,29,0,0,29,0,0,13,16,0,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-09,29,0,0,29,0,0,29,0,0,14,15,0,384.25,407.25,555.5,1000.0,0.0013029315960912,0.0013020835172987,23.0,1.0598568640208197,376.725,395.875,420.07916666666665,0.0137518159908132,0.015043140001954,171.25,0.6917191719171917,615.75,0.38425,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-10,29,0,0,29,0,0,29,0,0,16,13,0,379.5,404.25,558.75,977.5,-0.0123617436564736,-0.0124387855830203,24.75,1.065217391304348,376.5375,394.55833333333334,419.57916666666665,0.013510518836575,0.0150100301129905,179.25,0.6791946308724832,598.0,0.388235294117647,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-11,29,0,0,29,0,0,29,0,0,19,10,0,380.5,404.75,563.75,979.75,0.0026350461133068,0.0026315804660557,24.25,1.0637319316688567,376.675,393.4,419.09166666666664,0.0131158342524588,0.0148877663441818,183.25,0.6749445676274944,599.25,0.3883643786680275,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-12,29,0,0,29,0,0,29,0,0,23,6,0,386.25,406.0,563.0,991.5,0.0151116951379763,0.0149986509102149,19.75,1.0511326860841423,376.9375,392.44166666666666,418.6375,0.0134064379095174,0.0149882013455128,176.75,0.6860568383658969,605.25,0.3895612708018154,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-13,29,0,0,29,0,0,29,0,0,16,12,1,413.25,431.0,594.75,1006.25,0.0699029126213592,0.0675679084891776,17.75,1.042952208106473,378.85,391.82916666666665,418.42083333333335,0.0199402952037086,0.0175324159285588,181.5,0.694829760403531,593.0,0.4106832298136646,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-14,29,0,0,29,0,0,29,0,0,15,11,3,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-15,29,0,0,29,0,0,29,0,0,8,17,4,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-16,29,0,0,29,0,0,29,0,0,20,6,3,410.75,429.25,578.5,1004.5,-0.0060496067755595,-0.0060679797837552,18.5,1.0450395617772368,380.8625,391.34583333333336,418.1958333333333,0.0197156023756224,0.0173162556317488,167.75,0.7100259291270528,593.75,0.4089099054255848,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-17,29,0,0,29,0,0,28,1,0,19,7,3,412.5,430.75,575.75,1006.0,0.0042604990870358,0.0042514488573575,18.25,1.0442424242424242,382.5875,390.97083333333336,418.02916666666664,0.0194015750106059,0.0172807483696136,163.25,0.7164567954841511,593.5,0.4100397614314115,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-18,29,0,0,29,0,0,29,0,0,19,7,3,412.75,430.75,575.75,1014.0,0.0006060606060604,0.0006058770255021,18.0,1.043609933373713,384.475,390.625,417.9125,0.0192052408914761,0.0172779015411721,163.0,0.7168910117238385,601.25,0.407051282051282,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-19,29,0,0,29,0,0,27,2,0,19,6,4,405.75,424.25,565.5,1013.25,-0.0169594185342216,-0.0171048764055372,18.5,1.0455945779420823,385.9875,390.29583333333335,417.61041666666665,0.0198138827298537,0.0172528813628553,159.75,0.7175066312997348,607.5,0.4004441154700222,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-20,29,0,0,29,0,0,29,0,0,14,11,4,401.75,420.0,568.5,1012.0,-0.0098582871226124,-0.0099072017770787,18.25,1.04542626011201,387.5,389.9916666666667,417.32916666666665,0.0197836119787072,0.0172203900441558,166.75,0.706684256816183,610.25,0.3969861660079051,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-21,29,0,0,29,0,0,29,0,0,12,13,4,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-22,29,0,0,29,0,0,29,0,0,9,16,4,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-23,29,0,0,29,0,0,29,0,0,6,20,3,413.5,431.75,582.5,1039.25,0.0292470441817049,0.0288275098461241,18.25,1.044135429262394,389.7875,389.9875,417.22083333333336,0.0202481027709129,0.017539307210121,169.0,0.7098712446351931,625.75,0.397883088765937,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-24,29,0,0,29,0,0,29,0,0,7,19,3,411.75,430.75,578.0,1042.25,-0.0042321644498186,-0.004241145405996,19.0,1.0461445051608986,392.275,390.2291666666667,417.0541666666667,0.0197593814028782,0.0167465718982761,166.25,0.7123702422145328,630.5,0.3950587670904293,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-25,29,0,0,29,0,0,29,0,0,3,22,4,415.25,433.25,589.25,1053.25,0.0085003035822708,0.0084643794356544,18.0,1.0433473810957254,394.675,390.5125,416.8875,0.0196790916219597,0.0167751578813741,174.0,0.704709376325838,638.0,0.3942558746736292,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-26,29,0,0,29,0,0,29,0,0,3,19,7,413.25,431.0,584.25,1041.0,-0.0048163756773028,-0.0048280117922709,17.75,1.042952208106473,397.075,390.7,416.7125,0.0196597429078164,0.016752354888774,171.0,0.7073170731707317,627.75,0.3969740634005764,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-27,29,0,0,29,0,0,29,0,0,2,21,6,418.0,435.0,580.0,1065.75,0.0114942528735633,0.0114286958236231,17.0,1.0406698564593302,399.3875,390.94166666666666,416.56666666666666,0.0195169827896938,0.0168068635910763,162.0,0.7206896551724138,647.75,0.3922120572366878,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-28,29,0,0,29,0,0,29,0,0,5,10,14,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-29,29,0,0,29,0,0,29,0,0,2,13,14,,,,,,,,,,,,,,,,,,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Harvest,2024,2024-09-30,29,0,0,29,0,0,29,0,0,5,11,13,424.75,441.25,584.0,1057.0,0.0161483253588516,0.0160193280272853,16.5,1.038846380223661,401.725,391.1666666666667,416.5125,0.01949827724915,0.0167544158145554,159.25,0.7273116438356164,632.25,0.401844843897824,2024,9,2024_09,N_2,Dfa,3
United States,Nebraska,Peak Harvest,2024,2024-10-01,29,0,0,25,0,4,29,0,0,2,14,13,429.0,446.5,599.0,1057.25,0.0100058858151854,0.0099561583759753,17.5,1.040792540792541,403.85,391.72083333333336,416.46875,0.0191400576085787,0.0160186278502175,170.0,0.7161936560934892,628.25,0.4057696855048475,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-02,29,0,0,29,0,0,29,0,0,3,13,13,432.5,450.0,615.25,1056.0,0.008158508158508,0.0081254074439174,17.5,1.0404624277456649,405.95,392.2583333333333,416.5,0.0191164905173597,0.0159903190293009,182.75,0.7029662738724096,623.5,0.4095643939393939,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-03,29,0,0,29,0,0,29,0,0,4,18,7,428.25,446.0,603.5,1046.0,-0.0098265895953757,-0.0098751891677046,17.75,1.0414477524810275,407.8625,392.675,416.43958333333336,0.019364977095354,0.0160350150084802,175.25,0.7096106048053024,617.75,0.4094168260038241,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-04,29,0,0,25,2,2,29,0,0,2,19,8,424.75,441.75,589.75,1037.75,-0.0081727962638645,-0.008206376652188,17.0,1.0400235432607416,409.9125,392.975,416.3833333333333,0.0189952495038454,0.0160480841210354,165.0,0.7202204323866045,613.0,0.4092989641050349,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-05,29,0,0,29,0,0,29,0,0,1,21,7,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-06,29,0,0,28,1,0,29,0,0,2,17,10,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-07,29,0,0,22,6,1,29,0,0,0,18,11,426.0,442.75,592.5,1034.0,0.0029429075927016,0.0029385857173291,16.75,1.039319248826291,412.0,393.375,416.34166666666664,0.0189808263336992,0.0159654704252271,166.5,0.7189873417721518,608.0,0.4119922630560928,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-08,29,0,0,29,0,0,29,0,0,1,16,12,420.75,438.25,594.75,1016.25,-0.0123239436619718,-0.0124005131984556,17.5,1.041592394533571,414.0625,393.87916666666666,416.2625,0.0189789730517021,0.0155859917352997,174.0,0.7074401008827238,595.5,0.4140221402214022,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-09,29,0,0,29,0,0,29,0,0,2,14,13,421.0,438.0,599.0,1020.25,0.0005941770647652,0.0005940006114659,17.0,1.0403800475059382,416.0875,394.3,416.21458333333334,0.0189997499885712,0.0155052311501392,178.0,0.7028380634390651,599.25,0.4126439598137711,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-10,29,0,0,29,0,0,29,0,0,5,16,8,418.5,436.25,603.75,1014.75,-0.005938242280285,-0.0059559437528511,17.75,1.0424133811230585,417.7,394.64166666666665,416.08958333333334,0.0190069613585395,0.015520183314165,185.25,0.6931677018633541,596.25,0.4124168514412417,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-11,29,0,0,29,0,0,29,0,0,4,19,6,415.75,433.0,599.0,1005.5,-0.0065710872162485,-0.0065927718564928,17.25,1.0414912808177992,417.825,395.05,415.88958333333335,0.0111646439526991,0.0153742091563237,183.25,0.6940734557595993,589.75,0.41347588264545,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-12,29,0,0,29,0,0,29,0,0,3,24,2,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-13,29,0,0,29,0,0,29,0,0,5,18,6,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-14,29,0,0,2,24,3,29,0,0,6,18,5,408.25,424.75,585.25,996.0,-0.0180396873120866,-0.0182043862224627,16.5,1.0404164115125536,417.7,395.34583333333336,415.6,0.0118291007883043,0.0155679933638733,177.0,0.6975651431012387,587.75,0.4098895582329317,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-15,29,0,0,17,8,4,29,0,0,3,21,5,401.25,417.5,579.5,991.0,-0.0171463563992652,-0.0172950574063488,16.25,1.0404984423676011,417.1375,395.3625,415.29583333333335,0.0123572354153913,0.0154111608188061,178.25,0.6924072476272649,589.75,0.4048940464177598,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-16,29,0,0,8,17,4,29,0,0,3,20,6,404.75,420.5,585.0,980.0,0.0087227414330217,0.0086849181135191,15.75,1.038912909203212,416.7375,395.4,414.99375,0.012555150972132,0.0154349824924915,180.25,0.6918803418803419,575.25,0.4130102040816326,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-17,29,0,0,29,0,0,29,0,0,6,17,6,406.75,421.25,589.5,988.75,0.0049413218035825,0.0049291535414024,14.5,1.0356484326982176,416.7875,395.45,414.71666666666664,0.0120249599205563,0.01544264046876,182.75,0.6899915182357931,582.0,0.411378002528445,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-18,29,0,0,29,0,0,29,0,0,3,16,10,404.75,419.0,572.75,970.0,-0.0049170251997541,-0.0049291535414024,14.25,1.035206917850525,416.9375,395.4291666666667,414.4291666666667,0.0118572021117489,0.0154406092699088,168.0,0.706678306416412,565.25,0.4172680412371134,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-19,29,0,0,29,0,0,29,0,0,1,18,10,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-20,29,0,0,29,0,0,29,0,0,2,17,10,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-21,29,0,0,29,0,0,23,6,0,10,14,5,409.5,423.25,572.25,981.0,0.0117356392835084,0.0116673107353797,13.75,1.0335775335775337,416.7375,395.6791666666667,414.1791666666667,0.0101401608274835,0.0150535015337384,162.75,0.7155963302752294,571.5,0.4174311926605504,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-22,29,0,0,29,0,0,23,6,0,11,11,7,416.5,429.25,576.0,991.75,0.017094017094017,0.0169495583137733,12.75,1.030612244897959,416.975,396.01666666666665,413.95625,0.0108186675755712,0.0151943340102286,159.5,0.7230902777777778,575.25,0.4199647088479959,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-23,29,0,0,29,0,0,22,7,0,13,11,5,419.0,432.0,578.5,997.5,0.006002400960384,0.0059844583152397,13.0,1.0310262529832936,417.1625,396.5208333333333,413.68125,0.0107371301881906,0.0149811292771326,159.5,0.7242869490060502,578.5,0.4200501253132832,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-24,29,0,0,29,0,0,23,6,0,11,13,5,421.5,435.0,581.5,996.25,0.0059665871121719,0.0059488575197725,13.5,1.0320284697508897,417.575,397.1666666666667,413.46875,0.0107266134087297,0.0148285363606321,160.0,0.7248495270851246,574.75,0.4230865746549561,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-25,29,0,0,18,4,7,25,4,0,11,11,7,415.25,429.5,569.0,987.75,-0.0148279952550415,-0.0149390289485058,14.25,1.0343166767007828,417.4375,397.72083333333336,413.12083333333334,0.0109884874838848,0.0149749220069992,153.75,0.7297891036906854,572.5,0.4203998987598076,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-26,29,0,0,24,1,4,20,9,0,11,12,6,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-27,29,0,0,28,0,1,26,3,0,10,9,10,,,,,,,,,,,,,,,,,,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-28,29,0,0,29,0,0,29,0,0,11,9,9,410.75,424.75,558.75,974.0,-0.0108368452739313,-0.0108959915760262,14.0,1.0340839926962873,416.7375,398.125,412.7625,0.0105124961508484,0.0149964166236257,148.0,0.7351230425055928,563.25,0.4217145790554414,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-29,29,0,0,29,0,0,29,0,0,2,18,9,413.75,427.0,570.5,965.25,0.007303712720633,0.0072771697738946,13.25,1.03202416918429,415.975,398.5083333333333,412.49791666666664,0.0103716096319345,0.0149627542621348,156.75,0.7252410166520596,551.5,0.4286454286454286,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2024,2024-10-30,29,0,0,29,0,0,28,1,0,16,5,8,411.5,425.5,573.25,976.5,-0.0054380664652567,-0.0054529065741482,14.0,1.034021871202916,414.925,398.8875,412.2375,0.0101302751336327,0.0149650491731965,161.75,0.7178368948975141,565.0,0.4214029697900666,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Peak Harvest,2025,2024-10-31,29,0,0,22,0,7,28,1,0,20,9,0,410.75,426.0,570.5,982.5,-0.0018226002430133,-0.0018242631997464,15.25,1.0371272063298844,414.05,399.34583333333336,411.8625,0.0099799572135943,0.0148368475819799,159.75,0.7199824715162139,571.75,0.4180661577608142,2024,10,2024_10,N_2,Dfa,4
United States,Nebraska,Harvest,2025,2024-11-01,29,0,0,22,1,6,25,4,0,21,3,5,414.5,429.25,568.0,982.5,0.0091296409007912,0.0090882176579718,14.75,1.0355850422195416,413.5375,399.93333333333334,411.49583333333334,0.0101681991399866,0.014790309604574,153.5,0.7297535211267606,568.0,0.421882951653944,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-02,29,0,0,13,9,7,21,8,0,22,2,5,,,,,,,,,,,,,,,,,,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-03,29,0,0,29,0,0,25,4,0,23,2,4,,,,,,,,,,,,,,,,,,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-04,29,0,0,26,3,0,22,5,2,29,0,0,416.5,430.0,568.75,987.25,0.0048250904704463,0.0048134870315479,13.5,1.0324129651860745,413.0625,400.59583333333336,411.0708333333333,0.010216876064978,0.0147566902501641,152.25,0.7323076923076923,570.75,0.4218789566978982,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-05,29,0,0,23,6,0,20,6,3,29,0,0,418.5,432.0,572.5,993.75,0.0048019207683074,0.0047904283226323,13.5,1.032258064516129,412.95,401.18333333333334,410.70416666666665,0.0099385505321264,0.0146223269996167,154.0,0.731004366812227,575.25,0.4211320754716981,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-06,29,0,0,24,0,5,23,5,1,29,0,0,426.25,439.0,573.25,994.5,0.0185185185185186,0.0183491386681966,12.75,1.0299120234604109,413.2125,401.9916666666667,410.4479166666667,0.0107878173555583,0.0146314302530791,147.0,0.7435673789795029,568.25,0.4286073403720462,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-07,29,0,0,23,1,5,23,4,2,29,0,0,427.5,440.5,571.5,1015.5,0.002932551319648,0.0029282597790878,13.0,1.0304093567251462,413.6625,402.76666666666665,410.2395833333333,0.0106834520562578,0.0146071256141484,144.0,0.7480314960629921,588.0,0.4209748892171344,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-08,29,0,0,28,0,1,15,9,5,29,0,0,431.0,444.25,572.5,1016.75,0.008187134502924,0.0081538017269329,13.25,1.0307424593967518,414.425,403.7,409.99375,0.0106339223477343,0.0144394125741712,141.5,0.7528384279475983,585.75,0.4238996803540693,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-09,29,0,0,29,0,0,4,16,9,29,0,0,,,,,,,,,,,,,,,,,,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-10,29,0,0,29,0,0,6,16,7,29,0,0,,,,,,,,,,,,,,,,,,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-11,29,0,0,19,6,4,10,14,5,29,0,0,430.0,442.75,565.5,1011.75,-0.0023201856148491,-0.0023228814161395,12.75,1.0296511627906977,415.5125,404.69166666666666,409.7604166666667,0.0096183838135605,0.0143291884627246,135.5,0.7603890362511052,581.75,0.4250061774153694,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-12,29,0,0,17,10,2,13,9,7,28,1,0,428.5,440.25,552.25,1003.5,-0.0034883720930232,-0.0034944706497732,11.75,1.0274212368728122,416.875,405.53333333333336,409.4875,0.0085668011492785,0.0141600316469729,123.75,0.7759167043911273,575.0,0.42700548081714,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-13,29,0,0,25,0,4,2,21,6,29,0,0,426.5,437.5,541.0,1004.25,-0.0046674445740957,-0.0046783711061006,11.0,1.0257913247362251,417.9625,406.39166666666665,409.175,0.0086456679159953,0.0141266611215439,114.5,0.788354898336414,577.75,0.4246950460542693,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-14,29,0,0,9,20,0,4,22,3,29,0,0,419.0,430.75,530.25,987.5,-0.0175849941383352,-0.0177414470095964,11.75,1.0280429594272076,418.575,407.1166666666667,408.79375,0.0097314122539874,0.0143565742492786,111.25,0.7901933050447902,568.5,0.4243037974683544,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-15,29,0,0,16,12,1,8,20,1,29,0,0,424.0,435.25,536.5,998.5,0.0119331742243435,0.0118625353098202,11.25,1.0265330188679245,419.5375,407.9916666666667,408.47291666666666,0.0098722987908917,0.0143171652737228,112.5,0.7903075489282386,574.5,0.4246369554331497,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-16,29,0,0,25,3,1,21,8,0,27,2,0,,,,,,,,,,,,,,,,,,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-17,29,0,0,22,0,7,24,5,0,25,4,0,,,,,,,,,,,,,,,,,,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-18,29,0,0,15,0,14,7,6,16,27,2,0,429.25,439.75,547.25,1009.75,0.0123820754716981,0.0123060445456273,10.5,1.0244612696563773,420.525,409.01666666666665,408.25625,0.0099055702302887,0.0142812555345169,118.0,0.784376427592508,580.5,0.4251052240653627,2024,11,2024_11,N_2,Dfa,3
United States,Nebraska,Harvest,2025,2024-11-19,29,0,0,22,0,7,7,6,16,29,0,0,427.25,437.75,549.75,998.5,-0.0046592894583575,-0.0046701777818851,10.5,1.0245757753071971,421.0625,410.1041666666667,408.07708333333335,0.0093885195820402,0.0141119710575909,122.5,0.7771714415643475,571.25,0.427891837756635,2024,11,2024_11,N_2,Dfa,3
